metadata_index,composer,title,piece_id,performance_path,score_path,file_exists,file_size_bytes,tokenization_success,error_type,error_message,num_raw_notes,num_normalized_notes,num_tokens,num_raw_cc64_events,num_pedal_tokens,num_pedal_zero,num_pedal_full,num_pedal_intermediate,pedal_zero_ratio,pedal_full_ratio,pedal_intermediate_ratio,pedal1_intermediate_ratio,pedal2_intermediate_ratio,pedal3_intermediate_ratio,pedal4_intermediate_ratio,max_sequence_tokens,requires_4096_token_windowing
78,Bach,Fugue_bwv_891,piece_aa9d4c56d26cf629,Bach/Fugue/bwv_891/Duepree06M.mid,Bach/Fugue/bwv_891/midi_score.mid,True,24031,True,,,1760,1760,14080,3616,7040,4844,10,2186,0.6880681818181819,0.0014204545454545455,0.3105113636363636,0.2681818181818182,0.27329545454545456,0.34204545454545454,0.35852272727272727,14080,True
79,Bach,Fugue_bwv_892,piece_b0f1ce4a73c5ca06,Bach/Fugue/bwv_892/Hou01M.mid,Bach/Fugue/bwv_892/midi_score.mid,True,19156,True,,,1305,1305,10440,2970,5220,1849,571,2800,0.35421455938697316,0.10938697318007663,0.5363984674329502,0.535632183908046,0.542528735632184,0.5379310344827586,0.5295019157088122,10440,True
80,Bach,Fugue_bwv_892,piece_b0f1ce4a73c5ca06,Bach/Fugue/bwv_892/KabuliL01M.mid,Bach/Fugue/bwv_892/midi_score.mid,True,21717,True,,,1310,1310,10480,3729,5240,949,64,4227,0.18110687022900762,0.012213740458015267,0.8066793893129771,0.816030534351145,0.7984732824427481,0.8030534351145038,0.8091603053435115,10480,True
81,Bach,Fugue_bwv_893,piece_85123a55f4260879,Bach/Fugue/bwv_893/Kleisen04M.mid,Bach/Fugue/bwv_893/midi_score.mid,True,6226,True,,,992,992,7936,48,3968,3937,0,31,0.9921875,0.0,0.0078125,0.008064516129032258,0.007056451612903226,0.008064516129032258,0.008064516129032258,7936,True
82,Bach,Fugue_bwv_893,piece_85123a55f4260879,Bach/Fugue/bwv_893/Levitsky04M.mid,Bach/Fugue/bwv_893/midi_score.mid,True,7369,True,,,1020,1020,8160,289,4080,3835,0,245,0.9399509803921569,0.0,0.06004901960784314,0.059803921568627454,0.06372549019607843,0.058823529411764705,0.05784313725490196,8160,True
83,Bach,Fugue_bwv_893,piece_85123a55f4260879,Bach/Fugue/bwv_893/Wong01M.mid,Bach/Fugue/bwv_893/midi_score.mid,True,7618,True,,,1031,1031,8248,324,4124,3752,50,322,0.9097963142580019,0.01212415130940834,0.07807953443258972,0.07953443258971872,0.07274490785645005,0.07759456838021339,0.08244422890397672,8248,True
84,Bach,Italian_concerto,piece_e3df22220b5af81c,Bach/Italian_concerto/KyykhynenT03.mid,Bach/Italian_concerto/midi_score.mid,True,30835,True,,,1221,1221,9768,4612,4884,1377,1479,2028,0.2819410319410319,0.30282555282555285,0.4152334152334152,0.4701064701064701,0.38656838656838655,0.40294840294840295,0.4013104013104013,9768,True
85,Bach,Italian_concerto,piece_e3df22220b5af81c,Bach/Italian_concerto/LeeN07.mid,Bach/Italian_concerto/midi_score.mid,True,31897,True,,,1196,1196,9568,5070,4784,921,1549,2314,0.19251672240802675,0.3237876254180602,0.483695652173913,0.4991638795986622,0.5150501672240803,0.4673913043478261,0.4531772575250836,9568,True
86,Bach,Italian_concerto,piece_e3df22220b5af81c,Bach/Italian_concerto/TanakaM03.mid,Bach/Italian_concerto/midi_score.mid,True,34394,True,,,1171,1171,9368,5203,4684,697,23,3964,0.14880444064901793,0.004910333048676345,0.8462852263023057,0.8599487617421008,0.829205807002562,0.8445772843723314,0.8514090520922288,9368,True
87,Bach,Prelude_bwv_846,piece_a848e78b0704b4b6,Bach/Prelude/bwv_846/Shi05M.mid,Bach/Prelude/bwv_846/midi_score.mid,True,11595,True,,,548,548,4384,2235,2192,134,1259,799,0.06113138686131387,0.5743613138686131,0.36450729927007297,0.3521897810218978,0.354014598540146,0.3740875912408759,0.3777372262773723,4384,True
88,Bach,Prelude_bwv_848,piece_9d7bcecc3238b291,Bach/Prelude/bwv_848/Denisova06M.mid,Bach/Prelude/bwv_848/midi_score.mid,True,4949,True,,,811,811,6488,0,3244,3244,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6488,True
89,Bach,Prelude_bwv_848,piece_9d7bcecc3238b291,Bach/Prelude/bwv_848/Lee01M.mid,Bach/Prelude/bwv_848/midi_score.mid,True,6468,True,,,816,816,6528,233,3264,2272,22,970,0.696078431372549,0.006740196078431373,0.2971813725490196,0.2977941176470588,0.29901960784313725,0.2965686274509804,0.29534313725490197,6528,True
90,Bach,Prelude_bwv_848,piece_9d7bcecc3238b291,Bach/Prelude/bwv_848/LeeSH01M.mid,Bach/Prelude/bwv_848/midi_score.mid,True,5850,True,,,810,810,6480,181,3240,3124,37,79,0.9641975308641976,0.011419753086419753,0.024382716049382715,0.022222222222222223,0.025925925925925925,0.02345679012345679,0.025925925925925925,6480,True
91,Bach,Prelude_bwv_848,piece_9d7bcecc3238b291,Bach/Prelude/bwv_848/Lin04M.mid,Bach/Prelude/bwv_848/midi_score.mid,True,5199,True,,,810,810,6480,23,3240,3237,0,3,0.9990740740740741,0.0,0.000925925925925926,0.0,0.0012345679012345679,0.0012345679012345679,0.0012345679012345679,6480,True
92,Bach,Prelude_bwv_848,piece_9d7bcecc3238b291,Bach/Prelude/bwv_848/Lou01M.mid,Bach/Prelude/bwv_848/midi_score.mid,True,5797,True,,,810,810,6480,37,3240,3217,2,21,0.9929012345679012,0.0006172839506172839,0.006481481481481481,0.006172839506172839,0.007407407407407408,0.006172839506172839,0.006172839506172839,6480,True
93,Bach,Prelude_bwv_848,piece_9d7bcecc3238b291,Bach/Prelude/bwv_848/MiyashitaM01M.mid,Bach/Prelude/bwv_848/midi_score.mid,True,6132,True,,,811,811,6488,299,3244,424,27,2793,0.13070283600493218,0.008323057953144267,0.8609741060419236,0.8606658446362515,0.8581997533908755,0.8631319358816276,0.8618988902589396,6488,True
94,Bach,Prelude_bwv_848,piece_9d7bcecc3238b291,Bach/Prelude/bwv_848/Mizumoto03M.mid,Bach/Prelude/bwv_848/midi_score.mid,True,4930,True,,,806,806,6448,8,3224,3221,3,0,0.9990694789081885,0.0009305210918114144,0.0,0.0,0.0,0.0,0.0,6448,True
95,Bach,Prelude_bwv_848,piece_9d7bcecc3238b291,Bach/Prelude/bwv_848/SunY01M.mid,Bach/Prelude/bwv_848/midi_score.mid,True,5539,True,,,811,811,6488,161,3244,3056,68,120,0.9420468557336621,0.02096177558569667,0.036991368680641186,0.035758323057953144,0.03822441430332922,0.036991368680641186,0.036991368680641186,6488,True
96,Bach,Prelude_bwv_848,piece_9d7bcecc3238b291,Bach/Prelude/bwv_848/Zhou01M.mid,Bach/Prelude/bwv_848/midi_score.mid,True,4910,True,,,808,808,6464,0,3232,3232,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6464,True
97,Bach,Prelude_bwv_854,piece_0526ae12a699b81e,Bach/Prelude/bwv_854/LuA01M.mid,Bach/Prelude/bwv_854/midi_score.mid,True,5684,True,,,459,459,3672,631,1836,1326,120,390,0.7222222222222222,0.06535947712418301,0.21241830065359477,0.2178649237472767,0.21350762527233116,0.2113289760348584,0.20697167755991286,3672,False
98,Bach,Prelude_bwv_854,piece_0526ae12a699b81e,Bach/Prelude/bwv_854/MiyashitaM01M.mid,Bach/Prelude/bwv_854/midi_score.mid,True,6865,True,,,444,444,3552,1143,1776,1163,6,607,0.6548423423423423,0.0033783783783783786,0.34177927927927926,0.32657657657657657,0.34234234234234234,0.35135135135135137,0.34684684684684686,3552,False
99,Bach,Prelude_bwv_854,piece_0526ae12a699b81e,Bach/Prelude/bwv_854/Ozaki01M.mid,Bach/Prelude/bwv_854/midi_score.mid,True,5915,True,,,443,443,3544,889,1772,826,107,839,0.46613995485327314,0.06038374717832957,0.4734762979683973,0.4785553047404063,0.4898419864559819,0.46275395033860045,0.46275395033860045,3544,False
100,Bach,Prelude_bwv_854,piece_0526ae12a699b81e,Bach/Prelude/bwv_854/Richardson01M.mid,Bach/Prelude/bwv_854/midi_score.mid,True,4507,True,,,444,444,3552,447,1776,1310,175,291,0.7376126126126126,0.09853603603603604,0.16385135135135134,0.15990990990990991,0.16216216216216217,0.16891891891891891,0.16441441441441443,3552,False
101,Bach,Prelude_bwv_854,piece_0526ae12a699b81e,Bach/Prelude/bwv_854/WangA01M.mid,Bach/Prelude/bwv_854/midi_score.mid,True,3816,True,,,465,465,3720,202,1860,1700,79,81,0.9139784946236559,0.04247311827956989,0.043548387096774194,0.03870967741935484,0.05161290322580645,0.047311827956989246,0.03655913978494624,3720,False
102,Bach,Prelude_bwv_856,piece_f10784ae79f0f210,Bach/Prelude/bwv_856/LuoJ01M.mid,Bach/Prelude/bwv_856/midi_score.mid,True,5621,True,,,824,824,6592,130,3296,0,5,3291,0.0,0.001516990291262136,0.9984830097087378,0.9987864077669902,0.9975728155339806,0.9987864077669902,0.9987864077669902,6592,True
103,Bach,Prelude_bwv_857,piece_eab1e235ef128251,Bach/Prelude/bwv_857/Bult-ItoS02M.mid,Bach/Prelude/bwv_857/midi_score.mid,True,12624,True,,,549,549,4392,2636,2196,290,52,1854,0.1320582877959927,0.023679417122040074,0.8442622950819673,0.8506375227686703,0.8415300546448088,0.8378870673952641,0.8469945355191257,4392,True
104,Bach,Prelude_bwv_857,piece_eab1e235ef128251,Bach/Prelude/bwv_857/Lan01M.mid,Bach/Prelude/bwv_857/midi_score.mid,True,3733,True,,,566,566,4528,0,2264,2264,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4528,True
105,Bach,Prelude_bwv_857,piece_eab1e235ef128251,Bach/Prelude/bwv_857/Lisiecki04M.mid,Bach/Prelude/bwv_857/midi_score.mid,True,7580,True,,,556,556,4448,336,2224,2028,23,173,0.9118705035971223,0.010341726618705036,0.07778776978417266,0.07733812949640288,0.07913669064748201,0.07913669064748201,0.07553956834532374,4448,True
106,Bach,Prelude_bwv_857,piece_eab1e235ef128251,Bach/Prelude/bwv_857/ToA01M.mid,Bach/Prelude/bwv_857/midi_score.mid,True,15180,True,,,557,557,4456,3326,2228,475,202,1551,0.21319569120287254,0.09066427289048475,0.6961400359066428,0.7163375224416517,0.7199281867145422,0.6750448833034112,0.6732495511669659,4456,True
107,Bach,Prelude_bwv_857,piece_eab1e235ef128251,Bach/Prelude/bwv_857/WangA01M.mid,Bach/Prelude/bwv_857/midi_score.mid,True,11460,True,,,526,526,4208,2224,2104,483,254,1367,0.22956273764258556,0.12072243346007605,0.6497148288973384,0.6768060836501901,0.6749049429657795,0.6349809885931559,0.6121673003802282,4208,True
108,Bach,Prelude_bwv_857,piece_eab1e235ef128251,Bach/Prelude/bwv_857/YuP01M.mid,Bach/Prelude/bwv_857/midi_score.mid,True,7516,True,,,559,559,4472,1116,2236,1581,208,447,0.7070661896243292,0.09302325581395349,0.19991055456171736,0.18604651162790697,0.2110912343470483,0.2146690518783542,0.18783542039355994,4472,True
109,Bach,Prelude_bwv_858,piece_f5bd27fe48f82236,Bach/Prelude/bwv_858/VuV01M.mid,Bach/Prelude/bwv_858/midi_score.mid,True,4376,True,,,439,439,3512,400,1756,1201,0,555,0.6839407744874715,0.0,0.31605922551252846,0.3143507972665148,0.31662870159453305,0.31662870159453305,0.31662870159453305,3512,False
110,Bach,Prelude_bwv_858,piece_f5bd27fe48f82236,Bach/Prelude/bwv_858/Zhang01M.mid,Bach/Prelude/bwv_858/midi_score.mid,True,3202,True,,,486,486,3888,1,1944,1944,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3888,False
111,Bach,Prelude_bwv_860,piece_ef65dce01c893091,Bach/Prelude/bwv_860/Ko04M.mid,Bach/Prelude/bwv_860/midi_score.mid,True,4592,True,,,616,616,4928,201,2464,2177,39,248,0.8835227272727273,0.015827922077922076,0.10064935064935066,0.10551948051948051,0.09577922077922078,0.09740259740259741,0.1038961038961039,4928,True
112,Bach,Prelude_bwv_860,piece_ef65dce01c893091,Bach/Prelude/bwv_860/Nikiforov05M.mid,Bach/Prelude/bwv_860/midi_score.mid,True,7914,True,,,608,608,4864,1029,2432,456,0,1976,0.1875,0.0,0.8125,0.8108552631578947,0.8108552631578947,0.8157894736842105,0.8125,4864,True
113,Bach,Prelude_bwv_860,piece_ef65dce01c893091,Bach/Prelude/bwv_860/Tetzloff04M.mid,Bach/Prelude/bwv_860/midi_score.mid,True,6315,True,,,612,612,4896,600,2448,1245,0,1203,0.508578431372549,0.0,0.49142156862745096,0.4869281045751634,0.4852941176470588,0.49836601307189543,0.4950980392156863,4896,True
114,Bach,Prelude_bwv_860,piece_ef65dce01c893091,Bach/Prelude/bwv_860/TuanS01M.mid,Bach/Prelude/bwv_860/midi_score.mid,True,3823,True,,,613,613,4904,22,2452,2435,0,17,0.9930668841761827,0.0,0.006933115823817292,0.0065252854812398045,0.0065252854812398045,0.0065252854812398045,0.008156606851549755,4904,True
115,Bach,Prelude_bwv_860,piece_ef65dce01c893091,Bach/Prelude/bwv_860/YoungS01M.mid,Bach/Prelude/bwv_860/midi_score.mid,True,3845,True,,,611,611,4888,35,2444,2441,3,0,0.9987725040916531,0.0012274959083469722,0.0,0.0,0.0,0.0,0.0,4888,True
116,Bach,Prelude_bwv_860,piece_ef65dce01c893091,Bach/Prelude/bwv_860/ZhangH04M.mid,Bach/Prelude/bwv_860/midi_score.mid,True,3726,True,,,608,608,4864,0,2432,2432,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4864,True
117,Bach,Prelude_bwv_862,piece_08aa5ff2ada461e0,Bach/Prelude/bwv_862/Song04M.mid,Bach/Prelude/bwv_862/midi_score.mid,True,6861,True,,,675,675,5400,361,2700,2391,0,309,0.8855555555555555,0.0,0.11444444444444445,0.11851851851851852,0.11555555555555555,0.1111111111111111,0.11259259259259259,5400,True
118,Bach,Prelude_bwv_863,piece_c264e274458a1714,Bach/Prelude/bwv_863/LeeN01M.mid,Bach/Prelude/bwv_863/midi_score.mid,True,9119,True,,,562,562,4496,1518,2248,926,111,1211,0.41192170818505336,0.04937722419928826,0.5387010676156584,0.5373665480427047,0.5462633451957295,0.5391459074733096,0.5320284697508897,4496,True
119,Bach,Prelude_bwv_863,piece_c264e274458a1714,Bach/Prelude/bwv_863/Shychko01M.mid,Bach/Prelude/bwv_863/midi_score.mid,True,7007,True,,,564,564,4512,630,2256,43,15,2198,0.019060283687943262,0.006648936170212766,0.974290780141844,0.9787234042553191,0.9698581560283688,0.973404255319149,0.975177304964539,4512,True
120,Bach,Prelude_bwv_863,piece_c264e274458a1714,Bach/Prelude/bwv_863/TongB01M.mid,Bach/Prelude/bwv_863/midi_score.mid,True,12406,True,,,564,564,4512,2487,2256,131,19,2106,0.05806737588652482,0.008421985815602837,0.9335106382978723,0.9397163120567376,0.9202127659574468,0.925531914893617,0.9485815602836879,4512,True
121,Bach,Prelude_bwv_864,piece_bdd86fc984899d67,Bach/Prelude/bwv_864/SunD01M.mid,Bach/Prelude/bwv_864/midi_score.mid,True,3945,True,,,611,611,4888,25,2444,2441,0,3,0.9987725040916531,0.0,0.0012274959083469722,0.0,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963,4888,True
122,Bach,Prelude_bwv_865,piece_38a113af790db2a7,Bach/Prelude/bwv_865/Rizikov01M.mid,Bach/Prelude/bwv_865/midi_score.mid,True,5427,True,,,612,612,4896,443,2448,1228,0,1220,0.5016339869281046,0.0,0.49836601307189543,0.49673202614379086,0.49836601307189543,0.49836601307189543,0.5,4896,True
123,Bach,Prelude_bwv_865,piece_38a113af790db2a7,Bach/Prelude/bwv_865/Teo01M.mid,Bach/Prelude/bwv_865/midi_score.mid,True,4377,True,,,613,613,4904,127,2452,2319,47,86,0.9457585644371941,0.019168026101141926,0.03507340946166395,0.03262642740619902,0.037520391517128875,0.03588907014681892,0.03425774877650897,4904,True
124,Bach,Prelude_bwv_865,piece_38a113af790db2a7,Bach/Prelude/bwv_865/ZhangE01M.mid,Bach/Prelude/bwv_865/midi_score.mid,True,3776,True,,,610,610,4880,0,2440,2440,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4880,True
125,Bach,Prelude_bwv_866,piece_5196aba598cdc3c4,Bach/Prelude/bwv_866/SOLOM02.mid,Bach/Prelude/bwv_866/midi_score.mid,True,8092,True,,,638,638,5104,629,2552,1499,213,840,0.5873824451410659,0.0834639498432602,0.329153605015674,0.33072100313479624,0.32601880877742945,0.33699059561128525,0.322884012539185,5104,True
126,Bach,Prelude_bwv_867,piece_721981e723677fdf,Bach/Prelude/bwv_867/HuNY01M.mid,Bach/Prelude/bwv_867/midi_score.mid,True,13730,True,,,769,769,6152,2568,3076,411,1707,958,0.1336150845253576,0.5549414824447334,0.31144343302990896,0.31729518855656696,0.3420026007802341,0.29128738621586475,0.2951885565669701,6152,True
127,Bach,Prelude_bwv_867,piece_721981e723677fdf,Bach/Prelude/bwv_867/Sham01M.mid,Bach/Prelude/bwv_867/midi_score.mid,True,14542,True,,,777,777,6216,2853,3108,770,760,1578,0.24774774774774774,0.24453024453024452,0.5077220077220077,0.4864864864864865,0.51994851994852,0.5482625482625483,0.47619047619047616,6216,True
128,Bach,Prelude_bwv_868,piece_cc89ac35b1d3db0b,Bach/Prelude/bwv_868/GonzalezJ05M.mid,Bach/Prelude/bwv_868/midi_score.mid,True,4076,True,,,414,414,3312,377,1656,1385,14,257,0.836352657004831,0.008454106280193236,0.15519323671497584,0.15942028985507245,0.15217391304347827,0.1570048309178744,0.15217391304347827,3312,False
129,Bach,Prelude_bwv_870,piece_89a66ae19d38ac8e,Bach/Prelude/bwv_870/ChenW01M.mid,Bach/Prelude/bwv_870/midi_score.mid,True,5542,True,,,834,834,6672,1,3336,3336,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6672,True
130,Bach,Prelude_bwv_870,piece_89a66ae19d38ac8e,Bach/Prelude/bwv_870/LeeE01M.mid,Bach/Prelude/bwv_870/midi_score.mid,True,11497,True,,,834,834,6672,1710,3336,59,114,3163,0.017685851318944845,0.0341726618705036,0.9481414868105515,0.9568345323741008,0.9460431654676259,0.9424460431654677,0.947242206235012,6672,True
131,Bach,Prelude_bwv_870,piece_89a66ae19d38ac8e,Bach/Prelude/bwv_870/MaximovI01M.mid,Bach/Prelude/bwv_870/midi_score.mid,True,9979,True,,,833,833,6664,659,3332,2816,255,261,0.8451380552220888,0.07653061224489796,0.0783313325330132,0.08043217286914765,0.09243697478991597,0.06962785114045618,0.07082833133253301,6664,True
132,Bach,Prelude_bwv_873,piece_a802227bdc6de39c,Bach/Prelude/bwv_873/Lisiecki02.mid,Bach/Prelude/bwv_873/midi_score.mid,True,19104,True,,,1358,1358,10864,495,5432,5012,0,420,0.9226804123711341,0.0,0.07731958762886598,0.07511045655375552,0.07658321060382917,0.07879234167893961,0.07879234167893961,10864,True
133,Bach,Prelude_bwv_873,piece_a802227bdc6de39c,Bach/Prelude/bwv_873/Lisiecki13M.mid,Bach/Prelude/bwv_873/midi_score.mid,True,16876,True,,,1358,1358,10864,151,5432,5355,0,77,0.9858247422680413,0.0,0.014175257731958763,0.013991163475699559,0.013254786450662739,0.015463917525773196,0.013991163475699559,10864,True
134,Bach,Prelude_bwv_874,piece_1bf751cdcfa38025,Bach/Prelude/bwv_874/BianF01M.mid,Bach/Prelude/bwv_874/midi_score.mid,True,13337,True,,,1574,1574,12592,985,6296,1604,79,4613,0.2547649301143583,0.012547649301143583,0.7326874205844981,0.7350698856416773,0.7344345616264295,0.7312579415501906,0.729987293519695,12592,True
135,Bach,Prelude_bwv_874,piece_1bf751cdcfa38025,Bach/Prelude/bwv_874/WongWY01M.mid,Bach/Prelude/bwv_874/midi_score.mid,True,15708,True,,,1551,1551,12408,1645,6204,4577,57,1570,0.7377498388136686,0.00918762088974855,0.25306254029658287,0.2514506769825919,0.25918762088974856,0.2514506769825919,0.2501611863313991,12408,True
136,Bach,Prelude_bwv_875,piece_da26157fa18b95cc,Bach/Prelude/bwv_875/Ahfat01M.mid,Bach/Prelude/bwv_875/midi_score.mid,True,10103,True,,,1103,1103,8824,845,4412,1248,87,3077,0.2828649138712602,0.01971894832275612,0.6974161378059837,0.6990027198549411,0.6953762466001813,0.6962828649138713,0.6990027198549411,8824,True
137,Bach,Prelude_bwv_875,piece_da26157fa18b95cc,Bach/Prelude/bwv_875/CaoJ01M.mid,Bach/Prelude/bwv_875/midi_score.mid,True,6934,True,,,1099,1099,8792,67,4396,4306,34,56,0.9795268425841674,0.0077343039126478615,0.012738853503184714,0.014558689717925387,0.011828935395814377,0.011828935395814377,0.012738853503184714,8792,True
138,Bach,Prelude_bwv_875,piece_da26157fa18b95cc,Bach/Prelude/bwv_875/HONG04M.mid,Bach/Prelude/bwv_875/midi_score.mid,True,8013,True,,,1104,1104,8832,254,4416,4111,0,305,0.9309329710144928,0.0,0.06906702898550725,0.06793478260869565,0.07155797101449275,0.06884057971014493,0.06793478260869565,8832,True
139,Bach,Prelude_bwv_876,piece_b442844984a51ea8,Bach/Prelude/bwv_876/SirajA01M.mid,Bach/Prelude/bwv_876/midi_score.mid,True,7622,True,,,920,920,7360,465,3680,3246,22,412,0.8820652173913044,0.005978260869565218,0.11195652173913044,0.1108695652173913,0.10869565217391304,0.11630434782608695,0.11195652173913044,7360,True
140,Bach,Prelude_bwv_876,piece_b442844984a51ea8,Bach/Prelude/bwv_876/Song01M.mid,Bach/Prelude/bwv_876/midi_score.mid,True,8742,True,,,924,924,7392,703,3696,194,13,3489,0.05248917748917749,0.0035173160173160175,0.9439935064935064,0.9437229437229437,0.9448051948051948,0.9437229437229437,0.9437229437229437,7392,True
141,Bach,Prelude_bwv_880,piece_305e11a6db1eaef8,Bach/Prelude/bwv_880/LeungR01M.mid,Bach/Prelude/bwv_880/midi_score.mid,True,12479,True,,,1240,1240,9920,512,4960,2800,31,2129,0.5645161290322581,0.00625,0.42923387096774196,0.432258064516129,0.4306451612903226,0.4266129032258065,0.4274193548387097,9920,True
142,Bach,Prelude_bwv_880,piece_305e11a6db1eaef8,Bach/Prelude/bwv_880/Sun02.mid,Bach/Prelude/bwv_880/midi_score.mid,True,26429,True,,,1237,1237,9896,3041,4948,1979,75,2894,0.39995957962813256,0.015157639450282943,0.5848827809215845,0.5917542441390461,0.5804365400161682,0.5804365400161682,0.5869037995149555,9896,True
143,Bach,Prelude_bwv_880,piece_305e11a6db1eaef8,Bach/Prelude/bwv_880/WangA04M.mid,Bach/Prelude/bwv_880/midi_score.mid,True,11541,True,,,1243,1243,9944,999,4972,3720,0,1252,0.7481898632341111,0.0,0.251810136765889,0.252614641995173,0.250201126307321,0.249396621078037,0.25502815768302495,9944,True
144,Bach,Prelude_bwv_883,piece_02a876a1cf6f3e0c,Bach/Prelude/bwv_883/GuoE01M.mid,Bach/Prelude/bwv_883/midi_score.mid,True,25037,True,,,892,892,7136,5707,3568,131,50,3387,0.0367152466367713,0.014013452914798207,0.9492713004484304,0.9562780269058296,0.9484304932735426,0.945067264573991,0.9473094170403588,7136,True
145,Bach,Prelude_bwv_883,piece_02a876a1cf6f3e0c,Bach/Prelude/bwv_883/Lim01.mid,Bach/Prelude/bwv_883/midi_score.mid,True,27052,True,,,888,888,7104,4531,3552,197,123,3232,0.055461711711711714,0.03462837837837838,0.9099099099099099,0.9144144144144144,0.9087837837837838,0.9087837837837838,0.9076576576576577,7104,True
146,Bach,Prelude_bwv_883,piece_02a876a1cf6f3e0c,Bach/Prelude/bwv_883/LuM01M.mid,Bach/Prelude/bwv_883/midi_score.mid,True,15774,True,,,888,888,7104,2873,3552,633,276,2643,0.17820945945945946,0.0777027027027027,0.7440878378378378,0.7556306306306306,0.7454954954954955,0.7364864864864865,0.7387387387387387,7104,True
147,Bach,Prelude_bwv_884,piece_2986ab44da37ac61,Bach/Prelude/bwv_884/LiA01M.mid,Bach/Prelude/bwv_884/midi_score.mid,True,5777,True,,,908,908,7264,28,3632,3619,0,13,0.996420704845815,0.0,0.003579295154185022,0.004405286343612335,0.003303964757709251,0.003303964757709251,0.003303964757709251,7264,True
148,Bach,Prelude_bwv_885,piece_faf1d1e3a08f3fed,Bach/Prelude/bwv_885/Chon02.mid,Bach/Prelude/bwv_885/midi_score.mid,True,15738,True,,,510,510,4080,2819,2040,353,597,1090,0.1730392156862745,0.2926470588235294,0.5343137254901961,0.5372549019607843,0.5294117647058824,0.5568627450980392,0.5137254901960784,4080,False
